Name/Identifier	Unit type	Cost	Support Cost	Production time	Starting honour handicap	Units base strength	Number of men in unit ( Base value before scaling )	Honour step value	General candidate? ( eg. Stealth troops are not )	Rebelling Troop mixes this unit can belong to	Ruler ID troop advantage	Region ID troop advantage	Dojo advantage modifier	Unit choices (AI)	Unit Speciality extra building influences	Buildings needed to produce this Unit	Unit Class	Moral Bonus	Aplicable periods	Is this units base unitsize scalable?	Stats and general info about this trooptype	"Is the unit invisible to other players in the strategy map?
For units indicates a stealth unit"	Unit specialities	Tooltip Labels	Mount type	The body type + is it recolourable? + does it have a hi-res texture page.	If this unit is a leader of a faction then specify here which faction it leads. Different units may be specified for each time period and are assigned in the order the units are listed. Any time periods remaining unassigned will be assigned the last unit specified as a leader for the particular faction.  	Faction Association	Region	The order in which the units suitability for formation positions is evaluated. 	"Another set of suitability values for the formations troop types, this one represents the suitability of a type to perform certain tasks."	Specific cultures this unit belongs to. 	"Ship info, including stats ( if this is a ship ).."	NumSupportingRanks   Number of ranks behind first that can give support in melee. Default is 0.	"Effects chance of becomming inpetuous, and some other morale effects. Default is NORMAL."	Affects how evenly spaced the troops are in formation. Cosmetic only. Default is POORLY_FORMED.	"ShieldType. The type of shield the unit is considered to have for combat purposes
"	"MeleeWithShield. True if the unit can use the shield in melee. False if it has a weapon that needs two hands
"	ShieldModifier. The benefit the unit receives from having a shield. Units with heavy 	"ArmourPierciingWeapon  True if the weapon type is particularly effective against armoured troops
"	"CavAttackBonus The factor bonus the unit recieves when attacking cavalry
"	"CavDefenseBonus. The factor bonus the unit receives when defending against cavalry
"	Units this unit is fearful of.	This describes how much the unit affects the Zeal of the followers for each religion.	This describes how much the unit affects the Faith of the followers for each religion.	Dismounting info.	DismountInOpenBattle	Weapon type	Mercenary Unit	Period association for non campaign games.	Faction association for non campaign games.
OttomanInfantry	INFANTRY	275	5	1	0	80	60	1	OK					"POVERTY_STRICKEN(75.75), DESPERATE_DEFENCE(10.1), CATHOLIC_EXPANSIONIST(121.2), CATHOLIC_NAVAL_EXPANSIONIST(121.2), CATHOLIC_TRADER(101), CATHOLIC_CRUSADER_TRADER(101), CATHOLIC_EXPANSIONIST_CRUSADER(121.2), CATHOLIC_DEFENSIVE_CRUSADER(80.8), POPE(50.5), CATHOLIC_DEFENSIVE(80.8), CATHOLIC_ISOLATIONIST(50.5), ORTHODOX_DEFENSIVE(80.8), ORTHODOX_EXPANSIONIST(121.2), ORTHODOX_STAGNANT(101), MUSLIM_PEACEFUL(101), MUSLIM_EXPANSIONIST(121.2), MUSLIM_DEVOUT(121.2), BARBARIAN_RAIDER(161.6), REBELS(101), CLOSE_TO_SUPPORT_LIMIT(27.27)"			"ATTACKER,STRONG"		LATE	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SBOW ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 2 ), MELEE_BONUS( 1 ), DEFENCE_BONUS( 0 ), ARMOUR_LEVEL( 2 ), HONOUR_LEVEL( 0 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"LGTUCNHI, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		FORMED	SMALL	YES	1	YES	0	0						AXE	YES		ALL_FACTIONS
ChivalricFootKnights	INFANTRY	550	8	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(19.3), DESPERATE_DEFENCE(193), CATHOLIC_EXPANSIONIST(154.4), CATHOLIC_NAVAL_EXPANSIONIST(154.4), CATHOLIC_TRADER(193), CATHOLIC_CRUSADER_TRADER(193), CATHOLIC_EXPANSIONIST_CRUSADER(154.4), CATHOLIC_DEFENSIVE_CRUSADER(231.6), POPE(289.5), CATHOLIC_DEFENSIVE(231.6), CATHOLIC_ISOLATIONIST(289.5), ORTHODOX_DEFENSIVE(231.6), ORTHODOX_EXPANSIONIST(154.4), ORTHODOX_STAGNANT(193), MUSLIM_PEACEFUL(193), MUSLIM_EXPANSIONIST(154.4), MUSLIM_DEVOUT(154.4), BARBARIAN_RAIDER(77.2), REBELS(193), CLOSE_TO_SUPPORT_LIMIT(106.15)"			"DEFENDER, SPEAR, STRONG"		"HIGH, LATE"	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 4 ), RUN_SPEED( 8 ), CHARGE_SPEED( 9 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 2 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 6 ), ARMOUR_LEVEL( 5 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PLATES, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			NONE	NO	0.5	YES	3	1						AXE			ALL_FACTIONS
GothicKnights	CAVALRY	725	12	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(25.1), DESPERATE_DEFENCE(25.1), CATHOLIC_EXPANSIONIST(301.2), CATHOLIC_NAVAL_EXPANSIONIST(301.2), CATHOLIC_TRADER(251), CATHOLIC_CRUSADER_TRADER(251), CATHOLIC_EXPANSIONIST_CRUSADER(301.2), CATHOLIC_DEFENSIVE_CRUSADER(200.8), POPE(125.5), CATHOLIC_DEFENSIVE(200.8), CATHOLIC_ISOLATIONIST(125.5), ORTHODOX_DEFENSIVE(200.8), ORTHODOX_EXPANSIONIST(301.2), ORTHODOX_STAGNANT(251), MUSLIM_PEACEFUL(251), MUSLIM_EXPANSIONIST(301.2), MUSLIM_DEVOUT(301.2), BARBARIAN_RAIDER(401.6), REBELS(251), CLOSE_TO_SUPPORT_LIMIT(180.72)"			"ATTACKER, ANTI_INFANTRY, CAVALRY,STRONG"		LATE	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 12 ), CHARGE_SPEED( 16 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 7 ), ARMOUR_LEVEL( 9 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"LAKNIGHT, YES, YES, ArmHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		NONE	YES	0	YES	0	0	"BerberCamel, bedouincamelwarriors"			GothicFootKnights	yes	SWORD			ALL_FACTIONS
MuwahidFoot	INFANTRY	225	5	1	0	80	60	1	OK					"POVERTY_STRICKEN(106.25), DESPERATE_DEFENCE(8.5), CATHOLIC_EXPANSIONIST(102), CATHOLIC_NAVAL_EXPANSIONIST(102), CATHOLIC_TRADER(85), CATHOLIC_CRUSADER_TRADER(85), CATHOLIC_EXPANSIONIST_CRUSADER(102), CATHOLIC_DEFENSIVE_CRUSADER(68), POPE(42.5), CATHOLIC_DEFENSIVE(68), CATHOLIC_ISOLATIONIST(42.5), ORTHODOX_DEFENSIVE(68), ORTHODOX_EXPANSIONIST(102), ORTHODOX_STAGNANT(85), MUSLIM_PEACEFUL(85), MUSLIM_EXPANSIONIST(102), MUSLIM_DEVOUT(102), BARBARIAN_RAIDER(136), REBELS(85), CLOSE_TO_SUPPORT_LIMIT(18.7)"			"ATTACKER,WEAK"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 75 ), FORMATION_LENGTH_SPACING( 75 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 7 ), MELEE_BONUS( 1 ), DEFENCE_BONUS( -1 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 4 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 5 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"BURNOUS, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(0), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		2			LARGE	YES	1	NO	1	4						SPEAR	YES		ALL_FACTIONS
FeudalManAtArms	INFANTRY	175	6	1	0	80	60	1	OK					"POVERTY_STRICKEN(119), DESPERATE_DEFENCE(6.8), CATHOLIC_EXPANSIONIST(81.6), CATHOLIC_NAVAL_EXPANSIONIST(81.6), CATHOLIC_TRADER(68), CATHOLIC_CRUSADER_TRADER(68), CATHOLIC_EXPANSIONIST_CRUSADER(81.6), CATHOLIC_DEFENSIVE_CRUSADER(54.4), POPE(34), CATHOLIC_DEFENSIVE(54.4), CATHOLIC_ISOLATIONIST(34), ORTHODOX_DEFENSIVE(54.4), ORTHODOX_EXPANSIONIST(81.6), ORTHODOX_STAGNANT(68), MUSLIM_PEACEFUL(68), MUSLIM_EXPANSIONIST(81.6), MUSLIM_DEVOUT(81.6), BARBARIAN_RAIDER(108.8), REBELS(68), CLOSE_TO_SUPPORT_LIMIT(11.56)"			ATTACKER		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 3 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"CHAINHLM, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			LARGE	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
AlmohadUrbanMilitia	INFANTRY	200	5	1	0	80	60	1	OK					"POVERTY_STRICKEN(114), DESPERATE_DEFENCE(76), CATHOLIC_EXPANSIONIST(60.8), CATHOLIC_NAVAL_EXPANSIONIST(60.8), CATHOLIC_TRADER(76), CATHOLIC_CRUSADER_TRADER(76), CATHOLIC_EXPANSIONIST_CRUSADER(60.8), CATHOLIC_DEFENSIVE_CRUSADER(91.2), POPE(114), CATHOLIC_DEFENSIVE(91.2), CATHOLIC_ISOLATIONIST(114), ORTHODOX_DEFENSIVE(91.2), ORTHODOX_EXPANSIONIST(60.8), ORTHODOX_STAGNANT(76), MUSLIM_PEACEFUL(76), MUSLIM_EXPANSIONIST(60.8), MUSLIM_DEVOUT(60.8), BARBARIAN_RAIDER(30.4), REBELS(76), CLOSE_TO_SUPPORT_LIMIT(15.2)"			"DEFENDER, STRONG"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 3 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 3 ), ARMOUR_LEVEL( 4 ), HONOUR_LEVEL( 2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"HLPLARSH, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		FORMED	LARGE	YES	0.5	NO	0	0						SWORD	YES		ALL_FACTIONS
ChivalricManAtArms	INFANTRY	250	7	1	0	80	60	1	PREFERRED					"POVERTY_STRICKEN(93), DESPERATE_DEFENCE(93), CATHOLIC_EXPANSIONIST(74.4), CATHOLIC_NAVAL_EXPANSIONIST(74.4), CATHOLIC_TRADER(93), CATHOLIC_CRUSADER_TRADER(93), CATHOLIC_EXPANSIONIST_CRUSADER(74.4), CATHOLIC_DEFENSIVE_CRUSADER(111.6), POPE(139.5), CATHOLIC_DEFENSIVE(111.6), CATHOLIC_ISOLATIONIST(139.5), ORTHODOX_DEFENSIVE(111.6), ORTHODOX_EXPANSIONIST(74.4), ORTHODOX_STAGNANT(93), MUSLIM_PEACEFUL(93), MUSLIM_EXPANSIONIST(74.4), MUSLIM_DEVOUT(74.4), BARBARIAN_RAIDER(37.2), REBELS(93), CLOSE_TO_SUPPORT_LIMIT(23.25)"			"DEFENDER,STRONG"		"HIGH, LATE"	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 3 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 3 ), ARMOUR_LEVEL( 4 ), HONOUR_LEVEL( 4 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"HLPLARSH, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			LARGE	YES	0.5	NO	0	0						SWORD	YES		ALL_FACTIONS
Gallowglass	INFANTRY	200	3	1	0	80	60	1	DISCOURAGED	"CATH_REBELS(5), CATH_LOYALISTS(10), CATH_PEASANTS(5), CATH_BANDITS(5), CATH_ZEALOTS(5),"				"POVERTY_STRICKEN(181.5), DESPERATE_DEFENCE(12.1), CATHOLIC_EXPANSIONIST(145.2), CATHOLIC_NAVAL_EXPANSIONIST(145.2), CATHOLIC_TRADER(121), CATHOLIC_CRUSADER_TRADER(121), CATHOLIC_EXPANSIONIST_CRUSADER(145.2), CATHOLIC_DEFENSIVE_CRUSADER(96.8), POPE(60.5), CATHOLIC_DEFENSIVE(96.8), CATHOLIC_ISOLATIONIST(60.5), ORTHODOX_DEFENSIVE(96.8), ORTHODOX_EXPANSIONIST(145.2), ORTHODOX_STAGNANT(121), MUSLIM_PEACEFUL(121), MUSLIM_EXPANSIONIST(145.2), MUSLIM_DEVOUT(145.2), BARBARIAN_RAIDER(193.6), REBELS(121), CLOSE_TO_SUPPORT_LIMIT(24.2)"		{ROYAL_PALACE2}	ATTACKER		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 0 ), ARMOUR_LEVEL( 2 ), HONOUR_LEVEL( 0 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"LTOPHELM, YES, YES"		FN_01		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	CATHOLIC		0	UNCONTROLLED		NONE	NO	1	YES	0	0						AXE	YES		FN_01
FeudalFootKnights	INFANTRY	275	10	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(75.75), DESPERATE_DEFENCE(10.1), CATHOLIC_EXPANSIONIST(121.2), CATHOLIC_NAVAL_EXPANSIONIST(121.2), CATHOLIC_TRADER(101), CATHOLIC_CRUSADER_TRADER(101), CATHOLIC_EXPANSIONIST_CRUSADER(121.2), CATHOLIC_DEFENSIVE_CRUSADER(80.8), POPE(50.5), CATHOLIC_DEFENSIVE(80.8), CATHOLIC_ISOLATIONIST(50.5), ORTHODOX_DEFENSIVE(80.8), ORTHODOX_EXPANSIONIST(121.2), ORTHODOX_STAGNANT(101), MUSLIM_PEACEFUL(101), MUSLIM_EXPANSIONIST(121.2), MUSLIM_DEVOUT(121.2), BARBARIAN_RAIDER(161.6), REBELS(101), CLOSE_TO_SUPPORT_LIMIT(27.27)"			"ATTACKER,STRONG"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 3 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"CHAINHLM, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			LARGE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
Peasants	INFANTRY	50	1	1	0	60	100	3	DISCOURAGED	"CATH_REBELS(10), CATH_LOYALISTS(2), CATH_PEASANTS(15), CATH_BANDITS(10), CATH_ZEALOTS(10), ORTH_REBELS(2), ORTH_LOYALISTS(2), ORTH_PEASANTS(15), ORTH_BANDITS(2), ORTH_ZEALOTS(2), MUS_REBELS(2), MUS_LOYALISTS(2), MUS_PEASANTS(15), MUS_BANDITS(2), MUS_ZEALOTS(2), MONG_RAIDERS(2), ENG_BANDITS(2), CATH_HERETICS(2), ORTH_HERETICS(2), MUS_HERETICS(2), CRUSADE(2), JIHAD(2),"				"POVERTY_STRICKEN(48), DESPERATE_DEFENCE(1.6), CATHOLIC_EXPANSIONIST(12.8), CATHOLIC_NAVAL_EXPANSIONIST(12.8), CATHOLIC_TRADER(16), CATHOLIC_CRUSADER_TRADER(16), CATHOLIC_EXPANSIONIST_CRUSADER(12.8), CATHOLIC_DEFENSIVE_CRUSADER(12.8), POPE(8), CATHOLIC_DEFENSIVE(12.8), CATHOLIC_ISOLATIONIST(8), ORTHODOX_DEFENSIVE(12.8), ORTHODOX_EXPANSIONIST(12.8), ORTHODOX_STAGNANT(16), MUSLIM_PEACEFUL(16), MUSLIM_EXPANSIONIST(12.8), MUSLIM_DEVOUT(12.8), BARBARIAN_RAIDER(6.4), REBELS(16), CLOSE_TO_SUPPORT_LIMIT(0.8)"		{MUSTER_FIELD}	WEAK	-2	ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( -2 ), DEFENCE_BONUS( -4 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( -2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 6 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(2), REINFORCEMENT(2), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	"CATHOLIC, ORTHODOX, PAGAN"		0		UNFORMED	NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
MuslimPeasants	INFANTRY	50	3	1	0	80	100	3	DISCOURAGED					"POVERTY_STRICKEN(63), DESPERATE_DEFENCE(2.1), CATHOLIC_EXPANSIONIST(16.8), CATHOLIC_NAVAL_EXPANSIONIST(16.8), CATHOLIC_TRADER(21), CATHOLIC_CRUSADER_TRADER(21), CATHOLIC_EXPANSIONIST_CRUSADER(16.8), CATHOLIC_DEFENSIVE_CRUSADER(16.8), POPE(10.5), CATHOLIC_DEFENSIVE(16.8), CATHOLIC_ISOLATIONIST(10.5), ORTHODOX_DEFENSIVE(16.8), ORTHODOX_EXPANSIONIST(16.8), ORTHODOX_STAGNANT(21), MUSLIM_PEACEFUL(21), MUSLIM_EXPANSIONIST(16.8), MUSLIM_DEVOUT(16.8), BARBARIAN_RAIDER(8.4), REBELS(21), CLOSE_TO_SUPPORT_LIMIT(1.05)"			WEAK		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( -2 ), DEFENCE_BONUS( -4 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( -2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 6 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"BURNOUS, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(2), REINFORCEMENT(2), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		UNFORMED	NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
